Bankrupt?, ROA(C) before interest and depreciation before interest, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Cash Flow to Liability, Net Income to Total Assets
0,0.582703651343051,0.0048349884642391,0.102216041358043,0.897783958641957,0.487169010116518,0.844582929911345
0,0.306244820357822,0.0009529541578894,0.0278138888049098,0.97218611119509,0.636994967110022,0.708562093111442
0,0.469360893092185,0.0103229101122571,0.157088006772077,0.842911993227923,0.461281135145544,0.783279830481875
0,0.442402378979184,0.008215467950647,0.140097348610817,0.859902651389183,0.475104237300745,0.779707532477233
0,0.469360893092185,0.0045039622830775,0.0975300057441727,0.902469994255827,0.461754141522189,0.783497716329289
0,0.482425778774436,0.0077285038163762,0.135562475436104,0.864437524563896,0.457767048489499,0.799580043209673
0,0.395700287622483,0.0035975159357645,0.0834114339268978,0.916588566073102,0.485112109694836,0.763908805098071
0,0.365183054648272,0.0008781768938254,0.0258185446080358,0.974181455391964,0.485644920363145,0.715881150142862
0,0.442304879832301,0.0021448307936421,0.0560510324394594,0.943948967560541,0.51141230323012,0.790079299918899
0,0.48773948227953,0.0020627581867425,0.0542975481452369,0.945702451854763,0.393301394318052,0.805323941556937
0,0.5229366743041,0.0111235739884551,0.162620552045228,0.837379447954772,0.458596345323548,0.81349140494205
0,0.53244284112514,0.0129300832581001,0.173625177615866,0.826374822384134,0.460713158776506,0.81584324712236
0,0.501828109004046,0.0106347860184755,0.159294978383771,0.840705021616229,0.462576058618787,0.806166150679042
0,0.393652805537952,0.0056028232976773,0.11234392478157,0.88765607521843,0.435450604221213,0.775251832515166
0,0.508994296299907,0.0332567322335604,0.233062248692445,0.766937751307555,0.458277061975587,0.809304473023254
1,0.41651635548189,0.0117299993616575,0.166520542975481,0.833479457024519,0.458485545782306,0.764491063946645
1,0.471310876029835,0.0115749733264028,0.165553103364876,0.834446896635124,0.455500371629182,0.793218334334533
0,0.532491590698581,0.0074202755815756,0.132569459140793,0.867430540859207,0.461821036788235,0.824763379290786
0,0.459123482669527,0.0117272636080942,0.166520542975481,0.833479457024519,0.461879453720276,0.781470020720343
0,0.497489396967777,0.0034497852433452,0.0809021374368897,0.91909786256311,0.46685969309394,0.815613130495305
0,0.500219373080485,0.0079446283478784,0.13761828460864,0.86238171539136,0.462316890817155,0.809099356413448
0,0.465217179349681,0.0021347996972432,0.0558394050246395,0.94416059497536,0.463576373067621,0.782952705574887
0,0.567932530590357,0.0045386151615462,0.0980137255494755,0.901986274450525,0.450182650485794,0.848863566008982
0,0.476527080388047,0.0034807904503962,0.0814160897300239,0.918583910269976,0.450934101548782,0.802609443290819
0,0.549261443962365,0.0065594251269845,0.123560177767028,0.876439822232972,0.477384221703694,0.825342763267106
0,0.48457076000585,0.0093763393793487,0.14992290715603,0.85007709284397,0.457054172508534,0.802718478626854
0,0.456734753570906,0.0055681704192086,0.11192066995193,0.88807933004807,0.456906918080941,0.774962321828142
0,0.493784429386243,0.0138201150840332,0.178432143181062,0.821567856818938,0.462223967832055,0.802207911564775
0,0.464242187880856,0.0004213060487511,0.0129697372796807,0.987030262720319,0.466081621730904,0.797125832514076
0,0.498171890995954,0.005448709180277,0.110409045560359,0.889590954439641,0.46521644204978,0.815027633211245
0,0.531077853068786,0.0041884387054414,0.0928137376424706,0.907186262357529,0.450698691855595,0.828496097729764
0,0.443084873007361,0.0111719056347404,0.162922876923542,0.837077123076458,0.45631892160692,0.783997907905331
0,0.52254667771657,0.0025597534174121,0.0645463615200895,0.93545363847991,0.42200254248808,0.81258034078762
0,0.415443864866182,0.0027439608240089,0.0681440275720289,0.931855972427971,0.459522957624388,0.733508678737714
0,0.52332667089163,0.0132975861534393,0.175650754300571,0.824349245699429,0.457204497356375,0.820069993539395
0,0.542046507093063,0.0070017052863878,0.128306678356562,0.871693321643438,0.458978461393064,0.816492655619428
0,0.484424511285526,0.0018156284481893,0.0488557003355806,0.951144299664419,0.445227561931022,0.808008217948704
0,0.521912933261834,0.0041647288412259,0.0924509477884935,0.907549052211507,0.449690573820629,0.809023350556811
0,0.52254667771657,0.0004969952306696,0.0151767088913747,0.984823291108625,0.310639545325208,0.836084047729265
0,0.475308341052016,0.0111600507026327,0.162862411947879,0.837137588052121,0.455648744424168,0.798620183103731
0,0.475503339345781,0.0087908881167984,0.145146174078665,0.854853825921335,0.455879336154528,0.800087115580242
0,0.474625847023839,0.0016733692628968,0.0456208241376183,0.954379175862382,0.543870485381461,0.812358391360326
0,0.521620435821187,0.0010249956683901,0.029688303050458,0.970311696949542,0.450710486838409,0.818598022749158
0,0.539609028421001,0.0118859373147667,0.167487982586087,0.832512017413913,0.467294408480997,0.821928195328883
0,0.542436503680593,0.0057988856363818,0.114762523808084,0.885237476191916,0.479131180090373,0.834925011989082
0,0.500999366255545,0.0104925268331829,0.158297306285334,0.841702693714666,0.461271701916327,0.804785883669069
0,0.445961097840394,0.0015739702167628,0.0432929225745987,0.956707077425401,0.353504940330712,0.791065418259161
0,0.439282406278945,0.102760375345389,0.27330168999607,0.72669831000393,0.459367777267265,0.787422138297208
0,0.45332228343002,0.0012064673214236,0.0343441061764973,0.965655893823503,0.467698444469807,0.815289474654224
0,0.336323307171062,0.0205391258355447,0.205369289838861,0.794630710161139,0.456798220551642,0.681443974409753
0,0.49012821137815,0.0233295944701301,0.213290201650694,0.786709798349306,0.470868405175484,0.807528300388214
0,0.503924340662019,0.0129145806545746,0.173534480152372,0.826465519847628,0.458815703544762,0.81128125184178
0,0.425876273582606,0.0055289579514677,0.111406717658796,0.888593282341204,0.453208235461411,0.765001318056056
0,0.495490664456686,0.0223757283943862,0.210750672672854,0.789249327327146,0.460755157478454,0.804455376182582
0,0.525569151269926,0.0131671819002544,0.174955407080449,0.825044592919551,0.460670761664959,0.849313540373546
0,0.341003266221421,0.0031406450906902,0.0754905221150648,0.924509477884935,0.485730608173712,0.703893857927713
0,0.538390289084971,0.0275727482468379,0.223055295220244,0.776944704779756,0.461727610961794,0.814386322724813
0,0.423097547896456,0.0089605048377242,0.146567101006742,0.853432898993258,0.457611276186224,0.752206172963758
0,0.324964656559255,0.0061572693531766,0.119025304592315,0.880974695407685,0.383126768416457,0.679031591423773
0,0.428654999268756,0.0005033786556506,0.0153581038183632,0.984641896181637,0.333334048650726,0.760898209083867
0,0.489786964364062,0.0138803016624263,0.178734468059377,0.821265531940623,0.46004482164209,0.796427994831929
0,0.444449861063716,0.0013733482887861,0.0384859570094023,0.961514042990598,0.481832163816,0.778579831082859
0,0.283332520840443,0.0070883374825595,0.129213652991505,0.870786347008495,0.461691733238813,0.652583498617774
0,0.426656266757666,0.0110515324779544,0.162136832239925,0.837863167760075,0.461516118541368,0.738606013029761
0,0.484619509579291,0.0144621052535588,0.181667019379025,0.818332980620975,0.459906010133309,0.801725383716375
0,0.429434992443816,0.0053976417804284,0.109743930828068,0.890256069171932,0.449613444651762,0.759898664209298
0,0.528542875249842,0.0011599595108472,0.0331952716389032,0.966804728361097,0.480624060305889,0.827487487798394
0,0.500999366255545,0.005116771081261,0.106055567312634,0.893944432687366,0.446885874635556,0.802431360410122
0,0.483059523229172,0.0148752040416199,0.183662363575899,0.816337636424101,0.458688931478862,0.801918276593581
0,0.492858187490859,0.0032409560546786,0.0772742388971188,0.922725761102881,0.445161105477823,0.798667995993076
0,0.463023448544825,0.0032446037260963,0.0773347038727817,0.922665296127218,0.45890947708402,0.781824493590388
0,0.492273192609565,0.0013396073281718,0.0376696798379539,0.962330320162046,0.437044158179918,0.795983638560341
0,0.470774630721981,0.0091738936156631,0.148290352813133,0.851709647186867,0.458422381899211,0.795107237517454
0,0.436601179739677,0.0049444186067719,0.103757898237446,0.896242101762554,0.428499976217858,0.763869309638581
0,0.472529615365866,0.0037488942996014,0.0858904979290746,0.914109502070926,0.449264327471656,0.812167864366849
0,0.433042460878467,0.0060906993498025,0.118239259908698,0.881760740091302,0.456982492336864,0.76784488575406
0,0.65270803880466,0.0050046051851649,0.104543942921063,0.895456057078937,0.477587197155356,0.879912142148562
0,0.490566957539122,0.0001550260352547,0.0048976630286906,0.995102336971309,0.132339210134588,0.818100789328578
0,0.486715741237264,0.0090671992266936,0.147443843153853,0.852556156846147,0.46170081553565,0.798901849793901
0,0.425681275288841,0.0061654766138666,0.119116002055809,0.880883997944191,0.457423937517737,0.739843158808847
0,0.477160824842783,0.0041045422628329,0.0915137406657194,0.908486259334281,0.459700256606798,0.801335948555881
0,0.464632184468386,0.0110478848065366,0.162106599752094,0.837893400247906,0.460565026677871,0.790445459344856
0,0.408716423731292,0.0011526641680117,0.0330138767119146,0.966986123288086,0.471384332999002,0.756836615509267
0,0.508068054404524,0.0112120300203358,0.163194969314025,0.836805030685975,0.4568984496777,0.802558564618482
0,0.546921464437186,0.0009429230614906,0.0275417964144269,0.972458203585573,0.518144923142852,0.831341128009017
0,0.489786964364062,0.0333141830583901,0.233152946155939,0.766847053844061,0.458565594414723,0.796879049315628
0,0.470774630721981,0.0008544670296099,0.0251836623635759,0.974816337636424,0.432691613037557,0.797551235129268
0,0.524204163213572,0.0011900528000437,0.0339510838346888,0.966048916165311,0.462562179354301,0.815626634867379
0,0.471554623897041,0.0033859509935345,0.0798137678749584,0.920186232125042,0.447880109506284,0.79614895860983
0,0.490274460098474,0.0028479194594151,0.0701091392810714,0.929890860718929,0.455126168928365,0.758891018120893
0,0.514064251937795,0.009590640075142,0.15161592647459,0.84838407352541,0.458867493935735,0.817060105432453
0,0.437917418222591,0.0056776005617414,0.113281131904344,0.886718868095656,0.448897716682034,0.784195881058185
0,0.481889533466582,0.0148569656845311,0.183571666112404,0.816428333887596,0.461161742363635,0.798727986488937
0,0.424365036805928,0.0049042942211765,0.103183480968649,0.896816519031351,0.469363879437436,0.76698655524525
0,0.468580899917126,0.0057031342616657,0.113583456782659,0.886416543217341,0.460663935647017,0.826352462286572
0,0.464437186174621,0.0093544533508421,0.149741512229041,0.850258487770959,0.460350843745644,0.784586073455226
0,0.484375761712085,0.0150156393912036,0.18432747830819,0.81567252169181,0.459608720845285,0.796859589553588
0,0.49919563203822,0.0116652531939923,0.166127520633673,0.833872479366327,0.456341895819766,0.796672120014782
0,0.515965485302004,0.007512379284874,0.133476433775735,0.866523566224265,0.46808237959248,0.818011796416714
0,0.414322624677034,0.0009246847044018,0.0270580766091242,0.972941923390876,0.466192792700898,0.761703557699035
0,0.58782235655438,0.004556853518635,0.0982858179399583,0.901714182060042,0.445439453758657,0.846673207405182
0,0.45766099546629,0.010687677254033,0.159657768237748,0.840342231762252,0.459352208775104,0.78991828849411
0,0.447911080778043,0.0028698054879216,0.0705323941107114,0.929467605889289,0.466318693308153,0.791793471088939
0,0.502461853458782,0.0012301771856391,0.0349487559331257,0.965051244066874,0.430658273197321,0.827177807840467
0,0.439916150733681,0.0005052024913595,0.0154185687940261,0.984581431205974,0.338477780703963,0.782567060440968
0,0.358114366499293,0.0006620523623232,0.0198929769930768,0.980107023006923,0.203580240969117,0.681367692757572
0,0.480134548822698,0.0084753645391623,0.142395017686005,0.857604982313995,0.457770983929267,0.785319659172853
0,0.494613172134744,0.0088383078452293,0.145539196420473,0.854460803579527,0.450077266703161,0.804106074879395
0,0.518890459708478,0.0039622830775403,0.0893067690540254,0.910693230945975,0.466197686436823,0.799358109157741
0,0.5023643543119,0.0062283989458229,0.119841581763763,0.880158418236237,0.459152180538719,0.808444205859552
0,0.480670794130551,0.0067117154086759,0.125222964597757,0.874777035402243,0.447653453351729,0.797037289331531
0,0.35284941256764,0.0012666538998167,0.0358557305680684,0.964144269431932,0.580469938096726,0.710711022483741
0,0.418076341832009,0.0048203977785681,0.102034646431055,0.897965353568945,0.43998452363269,0.75993874553412
0,0.487836981426413,0.002984707137581,0.072648668258911,0.927351331741089,0.48342001266353,0.801574964954603
0,0.51542923999415,0.0072880474926818,0.13123922967621,0.86876077032379,0.459368182388065,0.812402080769947
0,0.522595427290011,0.0067956118512844,0.126129939232699,0.873870060767301,0.451465389318395,0.807220429277488
0,0.513576756203383,0.0069041300759627,0.127278773770294,0.872721226229706,0.457192543798742,0.814235864883997
0,0.391459074733096,0.0129209640795557,0.173594945128035,0.826405054871965,0.460511969184758,0.759547754258928
0,0.47667332910837,0.0147502712955617,0.18305771381927,0.81694228618073,0.460325732241698,0.797124168131209
1,0.480427046263345,0.0242624864352219,0.215648335701545,0.784351664298455,0.457445756088812,0.777581356077185
1,0.438453663530444,0.0105563610829936,0.158750793602806,0.841249206397194,0.455248186878548,0.754783248812612
1,0.432116218983084,0.0232922058380981,0.2131995041872,0.7868004958128,0.44893862853203,0.709355767663178
0,0.439916150733681,0.0119233259467987,0.167729842488738,0.832270157511262,0.452326198828039,0.771979930953391
0,0.496953151659923,0.0020007477726406,0.0529673186806542,0.947032681319346,0.461282945401584,0.810306305303145
0,0.525764149563691,0.0096772722713138,0.152281041206881,0.847718958793119,0.456671819143613,0.82194253990039
0,0.491103202846975,0.0016104469309404,0.0441696647217099,0.95583033527829,0.453175308581384,0.800144962494474
0,0.551747672207868,0.0088155098988683,0.145327569005653,0.854672430994347,0.469134981287963,0.832808631295819
0,0.462925949397943,0.0038318788243555,0.0872207273936572,0.912779272606343,0.459365181573864,0.790398895703621
0,0.532394091551699,0.0046945531146554,0.100250929649001,0.899749070350999,0.443531517669999,0.825118435463602
0,0.497440647394335,0.0097757593995932,0.153036853402666,0.846963146597334,0.459327325860139,0.808543946469326
0,0.519426705016331,0.0069688762436279,0.127974120990416,0.872025879009584,0.465291043362801,0.810721153053085
0,0.497586896114659,0.0142523641470376,0.180639114792756,0.819360885207244,0.455746446918721,0.808084429771119
0,0.466825915273241,0.0005106739984862,0.0155697312331832,0.984430268766817,0.477845971172678,0.800023731934321
0,0.463364695558914,0.0074914051742219,0.133264806360915,0.866735193639085,0.45639275194794,0.7815521443692
0,0.546043972115244,0.0039358374597616,0.0888835142243855,0.911116485775615,0.466865632099573,0.837952362983007
0,0.506069321893433,0.0120300203357682,0.16839495722103,0.83160504277897,0.459769251889565,0.794844401160467
0,0.521181689660216,0.0021083540794645,0.0552649877558424,0.944735012244158,0.47479385726912,0.803851342298804
0,0.539999025008531,0.0036440237463409,0.0841672461226834,0.915832753877317,0.460533702142661,0.82563929825203
0,0.497343148247453,0.007066451454053,0.129002025576685,0.870997974423315,0.453929400139581,0.806145915742534
0,0.448739823526544,0.009182100876353,0.148381050276627,0.851618949723373,0.457147266674629,0.743705627039451
0,0.499000633744455,0.001389762810166,0.0389092118390422,0.961090788160958,0.465825383731701,0.814026901871291
0,0.512358016867352,0.0085027220747955,0.142636877588657,0.857363122411343,0.466630691283605,0.80474560502711
0,0.352703163847316,0.0026463856135839,0.0662393808386492,0.933760619161351,0.445277276338633,0.711125305509471
0,0.541559011358651,0.0064490830665973,0.122350878253771,0.877649121746229,0.45191290695806,0.83363709644647
0,0.508214303124848,0.0098003811816631,0.153218248329655,0.846781751670345,0.458463900523488,0.814155951123015
0,0.516940476770828,0.0033631530471735,0.0793905130453185,0.920609486954681,0.441845585966009,0.818860784791898
0,0.499878126066397,0.0017016387163844,0.0462557063820782,0.953744293617922,0.470376263665597,0.80957782644773
0,0.505094330424609,0.0109566930210927,0.161501949995465,0.838498050004535,0.454629302233483,0.808347464406203
0,0.531272851362551,0.0030923134444049,0.0746137799679536,0.925386220032046,0.452606180515672,0.832848612040152
0,0.482084531760347,0.0080549704082656,0.138646189194909,0.861353810805091,0.457944273875417,0.802357134251562
0,0.497538146541218,0.0026810384920526,0.0669044955709405,0.93309550442906,0.460826953554396,0.818224124070997
0,0.488568225028031,0.0183614659991428,0.198083260271488,0.801916739728512,0.468011767363497,0.812520985806695
0,0.600350996928777,0.0028907795985737,0.0708951839646884,0.929104816035312,0.463125777117511,0.84395244592155
0,0.484522010432409,0.0013852032208938,0.0387882818877165,0.961211718112283,0.454650331558136,0.803935836636191
0,0.521084190513333,0.0213078725868374,0.20769719140188,0.79230280859812,0.462647645332435,0.811753540340156
0,0.498171890995954,0.0208920380452129,0.206457659400792,0.793542340599208,0.456497859210914,0.807103052167276
0,0.525374152976161,0.014601628685288,0.182332134111316,0.817667865888684,0.4617069782329,0.819372872092831
0,0.433724954906645,0.0020983229830656,0.0550533603410225,0.944946639658978,0.485321187715005,0.77200798394083
0,0.495051918295715,0.0203622137717834,0.204825105057895,0.795174894942105,0.460405721153487,0.805849733750281
0,0.522107931555599,0.0041236925377762,0.0918160655440336,0.908183934455966,0.472416834100424,0.818794569516927
0,0.340028274752596,0.0171075789492883,0.193336759681954,0.806663240318046,0.457298750701228,0.694647625876391
0,0.520109199044508,0.0118111600507026,0.167034495268616,0.832965504731384,0.461076127061257,0.809295651089354
0,0.542095256666504,0.0086039449566383,0.143543852223599,0.8564561477764,0.473392851685471,0.830977102555088
0,0.541217764344562,0.0017800636518662,0.0480696556519636,0.951930344348036,0.363399202686351,0.835533487430373
0,0.493004436211183,0.0063752177203877,0.121504368594492,0.878495631405508,0.470454393529092,0.808544967329257
0,0.0828255252766538,0.0136587056237974,0.177585633521783,0.822414366478217,0.366564616461999,0.0
0,0.620338322039682,0.0014143845922359,0.0394836291078393,0.960516370892161,0.452390164926501,0.849553348283058
0,0.26900014624872,0.0020426959939448,0.0538742933155969,0.946125706684403,0.416266412228554,0.681837410367401
0,0.421586311119778,0.0010249956683901,0.0297185355382894,0.970281464461711,0.440371760167928,0.746364490521453
0,0.249305318578462,0.0017372035127075,0.047102216041358,0.952897783958642,0.479246460673964,0.699016167079075
0,0.55618388339102,0.0020135146226028,0.053239411071137,0.946760588928863,0.463268686495285,0.843401228005639
0,0.459562228830498,0.001004021557738,0.0291441182694924,0.970855881730508,0.558579927818991,0.774923012154269
0,0.464144688733974,0.0741681029372874,0.264866825891103,0.735133174108897,0.464422078654456,0.797201338671468
0,0.451372300492371,0.0070299747398754,0.128609003234876,0.871390996765124,0.456771732979216,0.772952874210569
0,0.480329547116463,0.0033421789365214,0.0790277231913414,0.920972276808659,0.464350706653926,0.782038502284179
0,0.555062643201872,0.0042440656945622,0.0936602473017504,0.90633975269825,0.481135025558316,0.836814257594114
0,0.38292789938088,0.03735853874283,0.238776188892584,0.761223811107416,0.458581519779584,0.720466937193544
0,0.480865792424316,0.0022551728540293,0.0583487015146476,0.941651298485352,0.46298090144825,0.805229608910201
0,0.470969629015746,0.0062767305921082,0.120385766544729,0.879614233455271,0.461578180562999,0.800567202910347
0,0.459220981816409,0.0184845749094922,0.198536747588959,0.801463252411041,0.458099729709243,0.750916393478901
0,0.440744893482182,0.0082291467184636,0.140218278562143,0.859781721437857,0.461195145466926,0.759249272048552
0,0.449081070540633,0.0042677755587776,0.0940230371557275,0.905976962844272,0.446552474183552,0.772336852349732
0,0.490615707112563,0.0055344294585943,0.11149741512229,0.88850258487771,0.458086246178943,0.794773196580735
0,0.498903134597572,0.0237326621617925,0.214318106236962,0.785681893763038,0.459413517328275,0.805901203413069
0,0.530834105201579,0.0053210406806554,0.108746258729631,0.891253741270369,0.465072980675643,0.818492765587856
0,0.493248184078389,0.0041847910340236,0.0927532726668077,0.907246727333192,0.464678010885856,0.808552444239357
0,0.537220299322381,0.0038592363599886,0.0876742147111286,0.912325785288871,0.459932840521187,0.811929274314085
0,0.467508409301419,0.0071804411858579,0.130150860114279,0.869849139885721,0.45984176524789,0.7969285243456
0,0.514356749378443,0.007692939020053,0.135229918069958,0.864770081930042,0.46480672570869,0.81752029896688
0,0.471457124750158,0.0022077531255984,0.0573812619040421,0.942618738095958,0.457808946568764,0.796550840125344
0,0.495051918295715,0.0055490201442654,0.111678810049279,0.888321189950721,0.465803846940417,0.806410005191472
0,0.516745478477063,0.0038875058134763,0.0881277020285999,0.9118722979714,0.468963227798951,0.822444305529051
0,0.480378296689904,0.0013259285603552,0.0373371224718082,0.962662877528192,0.525168523088219,0.80697794060966
0,0.493296933651831,0.0076035710703179,0.134353175922847,0.865646824077153,0.455948602379402,0.802426259954311
0,0.411690147711207,0.0128753681868337,0.173322852737552,0.826677147262448,0.457595713861113,0.746873875922947
0,0.457612245892848,0.0048413718892202,0.102306738821538,0.897693261178462,0.459193381968011,0.789186682354259
0,0.472822112806513,0.0108837395927375,0.161018230190162,0.838981769809838,0.455396096192485,0.78990254988984
0,0.47033588456101,0.0011964362250248,0.0341022462738459,0.965897753726154,0.445043643934974,0.795670499146109
0,0.485838248915322,0.0121339789711743,0.168999606977658,0.831000393022342,0.459945965637024,0.786450916439861
0,0.569053770779506,0.0006465497587977,0.0194697221634368,0.980530277836563,0.49260930492482,0.840414747605086
0,0.491639448154829,0.0341795931022534,0.234422710644859,0.765577289355141,0.459417640409623,0.796566397428479
0,0.425730024862282,0.001080622657511,0.0311394624663664,0.968860537533634,0.386269421105267,0.776235173680783
0,0.393750304684834,0.0017435869376886,0.0472231459926837,0.952776854007316,0.440854006055851,0.740557271631313
0,0.485253254034027,0.0028232976773452,0.0696556519636001,0.9303443480364,0.466756488547418,0.804851740505929
0,0.526934139326281,0.0025351316353422,0.0640626417147867,0.935937358285213,0.461350677481963,0.775350355588513
0,0.484765758299615,0.0146262504673579,0.182453064062642,0.817546935937358,0.460069653180082,0.801592835929302
0,0.503631843221372,0.0055745538441897,0.111981134927593,0.888018865072407,0.453527603606316,0.815365899489457
0,0.479013308633549,0.0153229557081498,0.185748405236267,0.814251594763733,0.46165762976718,0.798007490969587
0,0.494028177253449,0.0048960869604866,0.103062551017323,0.896937448982677,0.464690031872931,0.796130973601201
0,0.508653049285819,0.0038637959492608,0.0877346796867914,0.912265320313209,0.480774884049974,0.814279448908329
0,0.490371959245357,0.0089495618234709,0.146446171055416,0.853553828944584,0.458332410074487,0.800732723800494
0,0.51148052454541,0.0029947382339798,0.0728300631858996,0.927169936814101,0.458036815410307,0.814931113099036
0,0.500463120947692,0.0073765035245625,0.132115971823321,0.867884028176679,0.458768358282139,0.799789229165118
0,0.478135816311607,0.0108126100000912,0.16053451038486,0.83946548961514,0.457219338862117,0.800970040260826
0,0.43196997026276,0.0188101295835271,0.199685582126553,0.800314417873447,0.458773709830869,0.776985269653629
0,0.583386145371228,0.004677226675421,0.100009069746349,0.899990930253651,0.441258462719125,0.849317336806522
0,0.490469458392239,0.0200685762226539,0.203887897935121,0.796112102064879,0.463957867444035,0.802513532747623
0,0.422658801735485,0.0080029910905625,0.138162469389606,0.861837530610394,0.457227298438349,0.750506801219666
0,0.494369424267538,0.0012630062283989,0.0357650331045742,0.964234966895426,0.367452669551902,0.813123237429835
0,0.427192512065519,0.0024521471105882,0.0623998548840584,0.937600145115942,0.434287304287361,0.767152701720412
0,0.430994978793936,0.0007350057906783,0.0219185536777821,0.978081446322218,0.348494255589296,0.799581226792177
0,0.477989567591284,0.0106439051970199,0.159355443359434,0.840644556640566,0.458995034479607,0.781935948303597
0,0.448203578218691,0.0117619164865629,0.166732170390301,0.833267829609699,0.468430509182938,0.781300099914287
0,0.509628040754643,0.0034944692182128,0.0816579496326753,0.918342050367325,0.452228886127352,0.800274305159344
0,0.488324477160825,0.0053894345197384,0.109653233364574,0.890346766635426,0.462166067345145,0.80185999564571
0,0.457904743333496,0.0051377451919131,0.106357892190948,0.893642107809052,0.46675448480017,0.769997264652744
0,0.394042802125481,0.0004158345416244,0.0128185748405236,0.987181425159476,0.366001466580829,0.75695524699271
0,0.468434651196802,0.0060049790714852,0.117241587810261,0.882758412189739,0.462425039660347,0.79129840399271
0,0.449519816701604,0.0023308620359478,0.0599510233697131,0.940048976630287,0.410579657551632,0.770722568175718
0,0.499146882464778,0.0090489608696048,0.147292680714696,0.852707319285304,0.4607428304515,0.804798713767483
0,0.550675181592161,0.0048431957249291,0.102336971309369,0.897663028690631,0.461874483667101,0.820870063921136
1,0.506020572319992,0.0175598902050903,0.195090243976177,0.804909756023823,0.463465077985736,0.809742773004066
1,0.369765514551748,0.0053137453378199,0.108655561266137,0.891344438733863,0.456573227324106,0.704625020104006
1,0.448447326085897,0.0157378783319199,0.187592586993984,0.812407413006016,0.459019917802686,0.748700177361136
1,0.201969482767026,0.017482377187463,0.194787919097863,0.805212080902137,0.445536119599235,0.514452510388198
1,0.377955442889875,0.0052964188985856,0.108443933851317,0.891556066148683,0.458035668656343,0.685547809867766
1,0.270365134305075,0.0376111399885098,0.239078513770898,0.760921486229102,0.457169488870087,0.503219421289298
1,0.434114951494174,0.0061782434638287,0.119267164494966,0.880732835505034,0.45800126903025,0.742136913834905
1,0.387169112270268,0.0113615845484639,0.164192641412462,0.835807358587538,0.46486236356827,0.727138221922601
1,0.435236191683323,0.0132738762892239,0.175529824349246,0.824470175650754,0.454664645871756,0.773658527381087
1,0.468532150343685,0.0250585907221477,0.217552982434925,0.782447017565076,0.457899036156943,0.782607329793646
0,0.425486276995076,0.0208263799596932,0.206246031985972,0.793753968014028,0.461521623178057,0.762672758657323
0,0.478330814605372,0.0015894728202883,0.0436859449164072,0.956314055083593,0.438858344173179,0.805501839612978
0,0.494271925120655,0.0117892740221961,0.166883332829459,0.833116667170541,0.458462421066221,0.805005042788596
0,0.486130746355969,0.0015429650097119,0.0425673428666445,0.957432657133356,0.541444810850477,0.799419698370863
0,0.444401111490274,0.0026080850636974,0.0654835686428636,0.934516431357136,0.462708811136527,0.778286258417556
0,0.545556476380832,0.0052754447879335,0.108171841460834,0.891828158539166,0.474662780193884,0.829237905742197
0,0.495929410617657,0.0162540238375327,0.189829791093509,0.810170208906491,0.459460043552182,0.807492324605195
0,0.519670452883537,0.0046143043434647,0.0991323275992381,0.900867672400762,0.458601644860463,0.816055245167335
0,0.502900599619753,0.0139651100228891,0.179187955376848,0.820812044623152,0.461048463532069,0.812709281450854
0,0.482035782186906,0.0004450159129665,0.0136650844998035,0.986334915500197,0.427726897943744,0.807010148788506
0,0.4770633256959,0.01549348434693,0.186504217432052,0.813495782567948,0.45755578424994,0.732172397113067
0,0.572124993906303,0.0063825130632232,0.121595066057986,0.878404933942014,0.472479446939422,0.851813735571767
0,0.504509335543314,0.0102599877803007,0.156634519454606,0.843365480545394,0.472650889899305,0.798092563804945
0,0.512748013454882,0.0023810175179419,0.0609789279559815,0.939021072044019,0.434806036622423,0.796401882983861
0,0.43274996343782,0.0012073792392781,0.0343743386643287,0.965625661335671,0.380642419751152,0.748997479512528
0,0.483010773655731,0.0067472802049991,0.125615986939565,0.874384013060435,0.455045191247935,0.797826191435166
0,0.451274801345488,0.0149299191128863,0.18390422347855,0.81609577652145,0.460151049040949,0.733594666727392
0,0.38487788231853,0.0019633591406086,0.0521510415092058,0.947848958490794,0.46683678277355,0.724172995716886
0,0.506946814215376,0.0089614167555786,0.146567101006742,0.853432898993258,0.453565005406989,0.804683994352545
0,0.451323550918929,0.0036157542928533,0.0836835263173806,0.916316473682619,0.45378500400384,0.78761555649926
0,0.475600838492663,0.0069023062402538,0.127278773770294,0.872721226229706,0.458281450965639,0.802293579554746
0,0.475259591478575,0.0084671572784723,0.142334552710343,0.857665447289658,0.461304122055259,0.799175759614266
0,0.506605567201287,0.0079856646513282,0.137981074462618,0.862018925537382,0.470215157589207,0.810913576020809
0,0.488031979720177,0.0022387583326494,0.058016144148502,0.941983855851498,0.45429325017651,0.803644910775282
0,0.504168088529225,0.0100210653024376,0.154881035160383,0.845118964839617,0.459026684780189,0.808609112055565
0,0.500999366255545,0.0004441039951121,0.0136348520119721,0.986365147988028,0.5970711488839,0.829027668496418
0,0.480427046263345,0.0111755533061582,0.162953109411373,0.837046890588627,0.460273746681716,0.800864716152638
0,0.559206356944377,0.0036868838854995,0.0848625933428062,0.915137406657194,0.462885169008898,0.838869995299617
0,0.467264661434212,0.0187134662909565,0.199322792272576,0.800677207727424,0.458006604345127,0.793181844437869
0,0.612440891142202,0.0034333707219653,0.0806300450464068,0.919369954953593,0.458794187884696,0.850101627583029
